paired_id,dataset,split,domain,tokenizer,tokenizer_family,en_tokens,zh_tokens,en_chars,zh_chars,en_bytes,zh_bytes,en_chars_per_token,zh_chars_per_token,en_bytes_per_token,zh_bytes_per_token,TP,context_shrinkage
flores200:devtest:86,flores200,devtest,wikinews,byte,byte,176,210,176,74,176,210,1.0,0.3523809523809524,1.0,1.0,1.1931818181818181,0.16190476190476188
flores200:devtest:86,flores200,devtest,wikinews,char,char,176,74,176,74,176,210,1.0,1.0,1.0,2.8378378378378377,0.42045454545454547,-1.3783783783783785
flores200:devtest:87,flores200,devtest,wikinews,tiktoken_cl100k,tiktoken,26,53,150,46,150,136,5.769230769230769,0.8679245283018868,5.769230769230769,2.5660377358490565,2.0384615384615383,0.5094339622641508
flores200:devtest:87,flores200,devtest,wikinews,tiktoken_o200k,tiktoken,26,31,150,46,150,136,5.769230769230769,1.4838709677419355,5.769230769230769,4.387096774193548,1.1923076923076923,0.16129032258064513
flores200:devtest:87,flores200,devtest,wikinews,llama3,hf,26,35,150,46,150,136,5.769230769230769,1.3142857142857143,5.769230769230769,3.8857142857142857,1.3461538461538463,0.25714285714285723
flores200:devtest:87,flores200,devtest,wikinews,qwen25,hf,26,27,150,46,150,136,5.769230769230769,1.7037037037037037,5.769230769230769,5.037037037037037,1.0384615384615385,0.03703703703703709
flores200:devtest:87,flores200,devtest,wikinews,byte,byte,150,136,150,46,150,136,1.0,0.3382352941176471,1.0,1.0,0.9066666666666666,-0.10294117647058831
flores200:devtest:87,flores200,devtest,wikinews,char,char,150,46,150,46,150,136,1.0,1.0,1.0,2.9565217391304346,0.30666666666666664,-2.2608695652173916
flores200:devtest:88,flores200,devtest,wikinews,tiktoken_cl100k,tiktoken,23,40,122,37,122,107,5.304347826086956,0.925,5.304347826086956,2.675,1.7391304347826086,0.42499999999999993
flores200:devtest:88,flores200,devtest,wikinews,tiktoken_o200k,tiktoken,21,29,122,37,122,107,5.809523809523809,1.2758620689655173,5.809523809523809,3.689655172413793,1.380952380952381,0.27586206896551724
flores200:devtest:88,flores200,devtest,wikinews,llama3,hf,23,30,122,37,122,107,5.304347826086956,1.2333333333333334,5.304347826086956,3.566666666666667,1.3043478260869565,0.2333333333333334
flores200:devtest:88,flores200,devtest,wikinews,qwen25,hf,23,22,122,37,122,107,5.304347826086956,1.6818181818181819,5.304347826086956,4.863636363636363,0.9565217391304348,-0.045454545454545414
flores200:devtest:88,flores200,devtest,wikinews,byte,byte,122,107,122,37,122,107,1.0,0.34579439252336447,1.0,1.0,0.8770491803278688,-0.1401869158878506
flores200:devtest:88,flores200,devtest,wikinews,char,char,122,37,122,37,122,107,1.0,1.0,1.0,2.891891891891892,0.30327868852459017,-2.2972972972972974
flores200:devtest:89,flores200,devtest,wikinews,tiktoken_cl100k,tiktoken,27,45,133,36,133,108,4.925925925925926,0.8,4.925925925925926,2.4,1.6666666666666667,0.4
flores200:devtest:89,flores200,devtest,wikinews,tiktoken_o200k,tiktoken,28,31,133,36,133,108,4.75,1.1612903225806452,4.75,3.4838709677419355,1.1071428571428572,0.09677419354838712
flores200:devtest:89,flores200,devtest,wikinews,llama3,hf,27,34,133,36,133,108,4.925925925925926,1.0588235294117647,4.925925925925926,3.176470588235294,1.2592592592592593,0.20588235294117652
flores200:devtest:89,flores200,devtest,wikinews,qwen25,hf,27,23,133,36,133,108,4.925925925925926,1.565217391304348,4.925925925925926,4.695652173913044,0.8518518518518519,-0.17391304347826075
flores200:devtest:89,flores200,devtest,wikinews,byte,byte,133,108,133,36,133,108,1.0,0.3333333333333333,1.0,1.0,0.8120300751879699,-0.23148148148148162
flores200:devtest:89,flores200,devtest,wikinews,char,char,133,36,133,36,133,108,1.0,1.0,1.0,3.0,0.2706766917293233,-2.6944444444444446
flores200:devtest:90,flores200,devtest,wikinews,tiktoken_cl100k,tiktoken,31,46,124,36,124,104,4.0,0.782608695652174,4.0,2.260869565217391,1.4838709677419355,0.32608695652173914
flores200:devtest:90,flores200,devtest,wikinews,tiktoken_o200k,tiktoken,29,34,124,36,124,104,4.275862068965517,1.0588235294117647,4.275862068965517,3.0588235294117645,1.1724137931034482,0.1470588235294117
flores200:devtest:90,flores200,devtest,wikinews,llama3,hf,31,34,124,36,124,104,4.0,1.0588235294117647,4.0,3.0588235294117645,1.096774193548387,0.08823529411764697
flores200:devtest:90,flores200,devtest,wikinews,qwen25,hf,31,30,124,36,124,104,4.0,1.2,4.0,3.466666666666667,0.967741935483871,-0.033333333333333215
flores200:devtest:90,flores200,devtest,wikinews,byte,byte,124,104,124,36,124,104,1.0,0.34615384615384615,1.0,1.0,0.8387096774193549,-0.1923076923076923
flores200:devtest:90,flores200,devtest,wikinews,char,char,124,36,124,36,124,104,1.0,1.0,1.0,2.888888888888889,0.2903225806451613,-2.444444444444444
flores200:devtest:91,flores200,devtest,wikinews,tiktoken_cl100k,tiktoken,22,37,119,33,119,97,5.409090909090909,0.8918918918918919,5.409090909090909,2.6216216216216215,1.6818181818181819,0.4054054054054054
flores200:devtest:91,flores200,devtest,wikinews,tiktoken_o200k,tiktoken,22,27,119,33,119,97,5.409090909090909,1.2222222222222223,5.409090909090909,3.5925925925925926,1.2272727272727273,0.18518518518518523
flores200:devtest:91,flores200,devtest,wikinews,llama3,hf,22,26,119,33,119,97,5.409090909090909,1.2692307692307692,5.409090909090909,3.730769230769231,1.1818181818181819,0.15384615384615385
flores200:devtest:91,flores200,devtest,wikinews,qwen25,hf,22,19,119,33,119,97,5.409090909090909,1.736842105263158,5.409090909090909,5.105263157894737,0.8636363636363636,-0.1578947368421053
flores200:devtest:91,flores200,devtest,wikinews,byte,byte,119,97,119,33,119,97,1.0,0.3402061855670103,1.0,1.0,0.8151260504201681,-0.2268041237113403
flores200:devtest:91,flores200,devtest,wikinews,char,char,119,33,119,33,119,97,1.0,1.0,1.0,2.9393939393939394,0.2773109243697479,-2.606060606060606
flores200:devtest:92,flores200,devtest,wikinews,tiktoken_cl100k,tiktoken,30,49,140,42,140,122,4.666666666666667,0.8571428571428571,4.666666666666667,2.489795918367347,1.6333333333333333,0.3877551020408163
flores200:devtest:92,flores200,devtest,wikinews,tiktoken_o200k,tiktoken,30,36,140,42,140,122,4.666666666666667,1.1666666666666667,4.666666666666667,3.388888888888889,1.2,0.16666666666666663
flores200:devtest:92,flores200,devtest,wikinews,llama3,hf,30,37,140,42,140,122,4.666666666666667,1.135135135135135,4.666666666666667,3.2972972972972974,1.2333333333333334,0.18918918918918926
flores200:devtest:92,flores200,devtest,wikinews,qwen25,hf,30,26,140,42,140,122,4.666666666666667,1.6153846153846154,4.666666666666667,4.6923076923076925,0.8666666666666667,-0.15384615384615374
flores200:devtest:92,flores200,devtest,wikinews,byte,byte,140,122,140,42,140,122,1.0,0.3442622950819672,1.0,1.0,0.8714285714285714,-0.14754098360655732
flores200:devtest:92,flores200,devtest,wikinews,char,char,140,42,140,42,140,122,1.0,1.0,1.0,2.9047619047619047,0.3,-2.3333333333333335
flores200:devtest:93,flores200,devtest,wikinews,tiktoken_cl100k,tiktoken,11,20,58,17,58,49,5.2727272727272725,0.85,5.2727272727272725,2.45,1.8181818181818181,0.44999999999999996
flores200:devtest:93,flores200,devtest,wikinews,tiktoken_o200k,tiktoken,11,14,58,17,58,49,5.2727272727272725,1.2142857142857142,5.2727272727272725,3.5,1.2727272727272727,0.2142857142857143
flores200:devtest:93,flores200,devtest,wikinews,llama3,hf,11,14,58,17,58,49,5.2727272727272725,1.2142857142857142,5.2727272727272725,3.5,1.2727272727272727,0.2142857142857143
flores200:devtest:93,flores200,devtest,wikinews,qwen25,hf,11,12,58,17,58,49,5.2727272727272725,1.4166666666666667,5.2727272727272725,4.083333333333333,1.0909090909090908,0.08333333333333326
flores200:devtest:93,flores200,devtest,wikinews,byte,byte,58,49,58,17,58,49,1.0,0.3469387755102041,1.0,1.0,0.8448275862068966,-0.18367346938775508
flores200:devtest:93,flores200,devtest,wikinews,char,char,58,17,58,17,58,49,1.0,1.0,1.0,2.8823529411764706,0.29310344827586204,-2.4117647058823533
flores200:devtest:94,flores200,devtest,wikinews,tiktoken_cl100k,tiktoken,27,40,139,33,139,93,5.148148148148148,0.825,5.148148148148148,2.325,1.4814814814814814,0.32499999999999996
flores200:devtest:94,flores200,devtest,wikinews,tiktoken_o200k,tiktoken,27,28,139,33,139,93,5.148148148148148,1.1785714285714286,5.148148148148148,3.3214285714285716,1.037037037037037,0.0357142857142857
flores200:devtest:94,flores200,devtest,wikinews,llama3,hf,27,29,139,33,139,93,5.148148148148148,1.1379310344827587,5.148148148148148,3.206896551724138,1.0740740740740742,0.06896551724137945
flores200:devtest:94,flores200,devtest,wikinews,qwen25,hf,27,20,139,33,139,93,5.148148148148148,1.65,5.148148148148148,4.65,0.7407407407407407,-0.3500000000000001
flores200:devtest:94,flores200,devtest,wikinews,byte,byte,139,93,139,33,139,93,1.0,0.3548387096774194,1.0,1.0,0.6690647482014388,-0.4946236559139787
flores200:devtest:94,flores200,devtest,wikinews,char,char,139,33,139,33,139,93,1.0,1.0,1.0,2.8181818181818183,0.23741007194244604,-3.212121212121212
flores200:devtest:95,flores200,devtest,wikinews,tiktoken_cl100k,tiktoken,20,30,101,26,101,76,5.05,0.8666666666666667,5.05,2.533333333333333,1.5,0.33333333333333337
flores200:devtest:95,flores200,devtest,wikinews,tiktoken_o200k,tiktoken,20,23,101,26,101,76,5.05,1.1304347826086956,5.05,3.3043478260869565,1.15,0.13043478260869557
flores200:devtest:95,flores200,devtest,wikinews,llama3,hf,20,23,101,26,101,76,5.05,1.1304347826086956,5.05,3.3043478260869565,1.15,0.13043478260869557
flores200:devtest:95,flores200,devtest,wikinews,qwen25,hf,20,17,101,26,101,76,5.05,1.5294117647058822,5.05,4.470588235294118,0.85,-0.17647058823529416
flores200:devtest:95,flores200,devtest,wikinews,byte,byte,101,76,101,26,101,76,1.0,0.34210526315789475,1.0,1.0,0.7524752475247525,-0.32894736842105265
flores200:devtest:95,flores200,devtest,wikinews,char,char,101,26,101,26,101,76,1.0,1.0,1.0,2.923076923076923,0.25742574257425743,-2.8846153846153846
flores200:devtest:96,flores200,devtest,wikinews,tiktoken_cl100k,tiktoken,21,43,125,34,125,98,5.9523809523809526,0.7906976744186046,5.9523809523809526,2.2790697674418605,2.0476190476190474,0.5116279069767442
flores200:devtest:96,flores200,devtest,wikinews,tiktoken_o200k,tiktoken,21,29,125,34,125,98,5.9523809523809526,1.1724137931034482,5.9523809523809526,3.3793103448275863,1.380952380952381,0.27586206896551724
flores200:devtest:96,flores200,devtest,wikinews,llama3,hf,21,30,125,34,125,98,5.9523809523809526,1.1333333333333333,5.9523809523809526,3.2666666666666666,1.4285714285714286,0.30000000000000004
flores200:devtest:96,flores200,devtest,wikinews,qwen25,hf,21,19,125,34,125,98,5.9523809523809526,1.7894736842105263,5.9523809523809526,5.157894736842105,0.9047619047619048,-0.10526315789473673
flores200:devtest:96,flores200,devtest,wikinews,byte,byte,125,98,125,34,125,98,1.0,0.3469387755102041,1.0,1.0,0.784,-0.2755102040816326
flores200:devtest:96,flores200,devtest,wikinews,char,char,125,34,125,34,125,98,1.0,1.0,1.0,2.8823529411764706,0.272,-2.676470588235294
flores200:devtest:97,flores200,devtest,wikinews,tiktoken_cl100k,tiktoken,31,54,118,40,118,99,3.806451612903226,0.7407407407407407,3.806451612903226,1.8333333333333333,1.7419354838709677,0.42592592592592593
flores200:devtest:97,flores200,devtest,wikinews,tiktoken_o200k,tiktoken,27,34,118,40,118,99,4.37037037037037,1.1764705882352942,4.37037037037037,2.911764705882353,1.2592592592592593,0.20588235294117652
flores200:devtest:97,flores200,devtest,wikinews,llama3,hf,31,35,118,40,118,99,3.806451612903226,1.1428571428571428,3.806451612903226,2.8285714285714287,1.1290322580645162,0.11428571428571432
flores200:devtest:97,flores200,devtest,wikinews,qwen25,hf,31,31,118,40,118,99,3.806451612903226,1.2903225806451613,3.806451612903226,3.193548387096774,1.0,0.0
flores200:devtest:97,flores200,devtest,wikinews,byte,byte,118,99,118,40,118,99,1.0,0.40404040404040403,1.0,1.0,0.8389830508474576,-0.19191919191919204
flores200:devtest:97,flores200,devtest,wikinews,char,char,118,40,118,40,118,99,1.0,1.0,1.0,2.475,0.3389830508474576,-1.9500000000000002
flores200:devtest:98,flores200,devtest,wikinews,tiktoken_cl100k,tiktoken,25,44,121,38,121,110,4.84,0.8636363636363636,4.84,2.5,1.76,0.43181818181818177
flores200:devtest:98,flores200,devtest,wikinews,tiktoken_o200k,tiktoken,25,29,121,38,121,110,4.84,1.3103448275862069,4.84,3.793103448275862,1.16,0.13793103448275856
flores200:devtest:98,flores200,devtest,wikinews,llama3,hf,25,30,121,38,121,110,4.84,1.2666666666666666,4.84,3.6666666666666665,1.2,0.16666666666666663
flores200:devtest:98,flores200,devtest,wikinews,qwen25,hf,25,24,121,38,121,110,4.84,1.5833333333333333,4.84,4.583333333333333,0.96,-0.04166666666666674
flores200:devtest:98,flores200,devtest,wikinews,byte,byte,121,110,121,38,121,110,1.0,0.34545454545454546,1.0,1.0,0.9090909090909091,-0.10000000000000009
flores200:devtest:98,flores200,devtest,wikinews,char,char,121,38,121,38,121,110,1.0,1.0,1.0,2.8947368421052633,0.3140495867768595,-2.1842105263157894
flores200:devtest:99,flores200,devtest,wikinews,tiktoken_cl100k,tiktoken,26,61,124,49,124,127,4.769230769230769,0.8032786885245902,4.769230769230769,2.081967213114754,2.3461538461538463,0.5737704918032787
flores200:devtest:99,flores200,devtest,wikinews,tiktoken_o200k,tiktoken,25,37,124,49,124,127,4.96,1.3243243243243243,4.96,3.4324324324324325,1.48,0.32432432432432434
flores200:devtest:99,flores200,devtest,wikinews,llama3,hf,26,37,124,49,124,127,4.769230769230769,1.3243243243243243,4.769230769230769,3.4324324324324325,1.4230769230769231,0.29729729729729737
flores200:devtest:99,flores200,devtest,wikinews,qwen25,hf,26,31,124,49,124,127,4.769230769230769,1.5806451612903225,4.769230769230769,4.096774193548387,1.1923076923076923,0.16129032258064513
flores200:devtest:99,flores200,devtest,wikinews,byte,byte,124,127,124,49,124,127,1.0,0.3858267716535433,1.0,1.0,1.0241935483870968,0.023622047244094446
flores200:devtest:99,flores200,devtest,wikinews,char,char,124,49,124,49,124,127,1.0,1.0,1.0,2.5918367346938775,0.3951612903225806,-1.5306122448979593
flores200:devtest:100,flores200,devtest,wikinews,tiktoken_cl100k,tiktoken,19,29,74,30,74,72,3.8947368421052633,1.0344827586206897,3.8947368421052633,2.4827586206896552,1.5263157894736843,0.3448275862068966
flores200:devtest:100,flores200,devtest,wikinews,tiktoken_o200k,tiktoken,18,21,74,30,74,72,4.111111111111111,1.4285714285714286,4.111111111111111,3.4285714285714284,1.1666666666666667,0.1428571428571429
flores200:devtest:100,flores200,devtest,wikinews,llama3,hf,19,23,74,30,74,72,3.8947368421052633,1.3043478260869565,3.8947368421052633,3.130434782608696,1.2105263157894737,0.17391304347826086
flores200:devtest:100,flores200,devtest,wikinews,qwen25,hf,21,20,74,30,74,72,3.5238095238095237,1.5,3.5238095238095237,3.6,0.9523809523809523,-0.050000000000000044
flores200:devtest:100,flores200,devtest,wikinews,byte,byte,74,72,74,30,74,72,1.0,0.4166666666666667,1.0,1.0,0.972972972972973,-0.02777777777777768
flores200:devtest:100,flores200,devtest,wikinews,char,char,74,30,74,30,74,72,1.0,1.0,1.0,2.4,0.40540540540540543,-1.4666666666666663
flores200:devtest:101,flores200,devtest,wikinews,tiktoken_cl100k,tiktoken,44,81,189,66,189,170,4.295454545454546,0.8148148148148148,4.295454545454546,2.0987654320987654,1.8409090909090908,0.45679012345679015
flores200:devtest:101,flores200,devtest,wikinews,tiktoken_o200k,tiktoken,44,55,189,66,189,170,4.295454545454546,1.2,4.295454545454546,3.090909090909091,1.25,0.19999999999999996
flores200:devtest:101,flores200,devtest,wikinews,llama3,hf,44,55,189,66,189,170,4.295454545454546,1.2,4.295454545454546,3.090909090909091,1.25,0.19999999999999996
flores200:devtest:101,flores200,devtest,wikinews,qwen25,hf,50,47,189,66,189,170,3.78,1.4042553191489362,3.78,3.617021276595745,0.94,-0.06382978723404253
flores200:devtest:101,flores200,devtest,wikinews,byte,byte,189,170,189,66,189,170,1.0,0.38823529411764707,1.0,1.0,0.8994708994708994,-0.11176470588235299
flores200:devtest:101,flores200,devtest,wikinews,char,char,189,66,189,66,189,170,1.0,1.0,1.0,2.5757575757575757,0.3492063492063492,-1.8636363636363638
flores200:devtest:102,flores200,devtest,wikinews,tiktoken_cl100k,tiktoken,36,54,154,55,154,123,4.277777777777778,1.0185185185185186,4.277777777777778,2.2777777777777777,1.5,0.33333333333333337
flores200:devtest:102,flores200,devtest,wikinews,tiktoken_o200k,tiktoken,36,41,154,55,154,123,4.277777777777778,1.3414634146341464,4.277777777777778,3.0,1.1388888888888888,0.12195121951219512
flores200:devtest:102,flores200,devtest,wikinews,llama3,hf,36,42,154,55,154,123,4.277777777777778,1.3095238095238095,4.277777777777778,2.9285714285714284,1.1666666666666667,0.1428571428571429
flores200:devtest:102,flores200,devtest,wikinews,qwen25,hf,43,46,154,55,154,123,3.5813953488372094,1.1956521739130435,3.5813953488372094,2.6739130434782608,1.069767441860465,0.06521739130434778
flores200:devtest:102,flores200,devtest,wikinews,byte,byte,154,123,154,55,154,123,1.0,0.44715447154471544,1.0,1.0,0.7987012987012987,-0.2520325203252032
flores200:devtest:102,flores200,devtest,wikinews,char,char,154,55,154,55,154,123,1.0,1.0,1.0,2.2363636363636363,0.35714285714285715,-1.7999999999999998
flores200:devtest:103,flores200,devtest,wikinews,tiktoken_cl100k,tiktoken,11,25,65,20,65,58,5.909090909090909,0.8,5.909090909090909,2.32,2.272727272727273,0.56
flores200:devtest:103,flores200,devtest,wikinews,tiktoken_o200k,tiktoken,11,16,65,20,65,58,5.909090909090909,1.25,5.909090909090909,3.625,1.4545454545454546,0.3125
flores200:devtest:103,flores200,devtest,wikinews,llama3,hf,11,18,65,20,65,58,5.909090909090909,1.1111111111111112,5.909090909090909,3.2222222222222223,1.6363636363636365,0.38888888888888895
flores200:devtest:103,flores200,devtest,wikinews,qwen25,hf,11,10,65,20,65,58,5.909090909090909,2.0,5.909090909090909,5.8,0.9090909090909091,-0.10000000000000009
flores200:devtest:103,flores200,devtest,wikinews,byte,byte,65,58,65,20,65,58,1.0,0.3448275862068966,1.0,1.0,0.8923076923076924,-0.1206896551724137
flores200:devtest:103,flores200,devtest,wikinews,char,char,65,20,65,20,65,58,1.0,1.0,1.0,2.9,0.3076923076923077,-2.25
flores200:devtest:104,flores200,devtest,wikinews,tiktoken_cl100k,tiktoken,20,27,99,24,99,72,4.95,0.8888888888888888,4.95,2.6666666666666665,1.35,0.2592592592592593
flores200:devtest:104,flores200,devtest,wikinews,tiktoken_o200k,tiktoken,20,18,99,24,99,72,4.95,1.3333333333333333,4.95,4.0,0.9,-0.11111111111111116
flores200:devtest:104,flores200,devtest,wikinews,llama3,hf,20,18,99,24,99,72,4.95,1.3333333333333333,4.95,4.0,0.9,-0.11111111111111116
flores200:devtest:104,flores200,devtest,wikinews,qwen25,hf,20,13,99,24,99,72,4.95,1.8461538461538463,4.95,5.538461538461538,0.65,-0.5384615384615383
flores200:devtest:104,flores200,devtest,wikinews,byte,byte,99,72,99,24,99,72,1.0,0.3333333333333333,1.0,1.0,0.7272727272727273,-0.375
flores200:devtest:104,flores200,devtest,wikinews,char,char,99,24,99,24,99,72,1.0,1.0,1.0,3.0,0.24242424242424243,-3.125
flores200:devtest:105,flores200,devtest,wikinews,tiktoken_cl100k,tiktoken,19,26,100,17,100,51,5.2631578947368425,0.6538461538461539,5.2631578947368425,1.9615384615384615,1.368421052631579,0.2692307692307693
flores200:devtest:105,flores200,devtest,wikinews,tiktoken_o200k,tiktoken,19,15,100,17,100,51,5.2631578947368425,1.1333333333333333,5.2631578947368425,3.4,0.7894736842105263,-0.2666666666666666
flores200:devtest:105,flores200,devtest,wikinews,llama3,hf,19,17,100,17,100,51,5.2631578947368425,1.0,5.2631578947368425,3.0,0.8947368421052632,-0.11764705882352944
flores200:devtest:105,flores200,devtest,wikinews,qwen25,hf,19,10,100,17,100,51,5.2631578947368425,1.7,5.2631578947368425,5.1,0.5263157894736842,-0.9000000000000001
flores200:devtest:105,flores200,devtest,wikinews,byte,byte,100,51,100,17,100,51,1.0,0.3333333333333333,1.0,1.0,0.51,-0.9607843137254901
flores200:devtest:105,flores200,devtest,wikinews,char,char,100,17,100,17,100,51,1.0,1.0,1.0,3.0,0.17,-4.88235294117647
flores200:devtest:106,flores200,devtest,wikinews,tiktoken_cl100k,tiktoken,13,14,67,15,67,45,5.153846153846154,1.0714285714285714,5.153846153846154,3.2142857142857144,1.0769230769230769,0.0714285714285714
flores200:devtest:106,flores200,devtest,wikinews,tiktoken_o200k,tiktoken,13,11,67,15,67,45,5.153846153846154,1.3636363636363635,5.153846153846154,4.090909090909091,0.8461538461538461,-0.18181818181818188
flores200:devtest:106,flores200,devtest,wikinews,llama3,hf,13,13,67,15,67,45,5.153846153846154,1.1538461538461537,5.153846153846154,3.4615384615384617,1.0,0.0
flores200:devtest:106,flores200,devtest,wikinews,qwen25,hf,13,10,67,15,67,45,5.153846153846154,1.5,5.153846153846154,4.5,0.7692307692307693,-0.2999999999999998
flores200:devtest:106,flores200,devtest,wikinews,byte,byte,67,45,67,15,67,45,1.0,0.3333333333333333,1.0,1.0,0.6716417910447762,-0.4888888888888887
flores200:devtest:106,flores200,devtest,wikinews,char,char,67,15,67,15,67,45,1.0,1.0,1.0,3.0,0.22388059701492538,-3.466666666666667
flores200:devtest:107,flores200,devtest,wikinews,tiktoken_cl100k,tiktoken,37,90,201,67,201,197,5.4324324324324325,0.7444444444444445,5.4324324324324325,2.188888888888889,2.4324324324324325,0.5888888888888889
flores200:devtest:107,flores200,devtest,wikinews,tiktoken_o200k,tiktoken,36,58,201,67,201,197,5.583333333333333,1.1551724137931034,5.583333333333333,3.396551724137931,1.6111111111111112,0.3793103448275862
flores200:devtest:107,flores200,devtest,wikinews,llama3,hf,37,61,201,67,201,197,5.4324324324324325,1.098360655737705,5.4324324324324325,3.2295081967213113,1.6486486486486487,0.39344262295081966
flores200:devtest:107,flores200,devtest,wikinews,qwen25,hf,37,46,201,67,201,197,5.4324324324324325,1.4565217391304348,5.4324324324324325,4.282608695652174,1.2432432432432432,0.19565217391304346
flores200:devtest:107,flores200,devtest,wikinews,byte,byte,201,197,201,67,201,197,1.0,0.3401015228426396,1.0,1.0,0.9800995024875622,-0.020304568527918843
flores200:devtest:107,flores200,devtest,wikinews,char,char,201,67,201,67,201,197,1.0,1.0,1.0,2.9402985074626864,0.3333333333333333,-2.0
flores200:devtest:108,flores200,devtest,wikinews,tiktoken_cl100k,tiktoken,51,100,216,95,216,213,4.235294117647059,0.95,4.235294117647059,2.13,1.9607843137254901,0.49
flores200:devtest:108,flores200,devtest,wikinews,tiktoken_o200k,tiktoken,51,74,216,95,216,213,4.235294117647059,1.2837837837837838,4.235294117647059,2.8783783783783785,1.4509803921568627,0.31081081081081074
flores200:devtest:108,flores200,devtest,wikinews,llama3,hf,51,75,216,95,216,213,4.235294117647059,1.2666666666666666,4.235294117647059,2.84,1.4705882352941178,0.32000000000000006
flores200:devtest:108,flores200,devtest,wikinews,qwen25,hf,53,66,216,95,216,213,4.0754716981132075,1.4393939393939394,4.0754716981132075,3.227272727272727,1.2452830188679245,0.1969696969696969
flores200:devtest:108,flores200,devtest,wikinews,byte,byte,216,213,216,95,216,213,1.0,0.4460093896713615,1.0,1.0,0.9861111111111112,-0.014084507042253502
flores200:devtest:108,flores200,devtest,wikinews,char,char,216,95,216,95,216,213,1.0,1.0,1.0,2.2421052631578946,0.4398148148148148,-1.2736842105263158
flores200:devtest:109,flores200,devtest,wikinews,tiktoken_cl100k,tiktoken,18,56,79,43,79,117,4.388888888888889,0.7678571428571429,4.388888888888889,2.0892857142857144,3.111111111111111,0.6785714285714286
flores200:devtest:109,flores200,devtest,wikinews,tiktoken_o200k,tiktoken,18,39,79,43,79,117,4.388888888888889,1.1025641025641026,4.388888888888889,3.0,2.1666666666666665,0.5384615384615384
flores200:devtest:109,flores200,devtest,wikinews,llama3,hf,18,37,79,43,79,117,4.388888888888889,1.162162162162162,4.388888888888889,3.1621621621621623,2.0555555555555554,0.5135135135135135
flores200:devtest:109,flores200,devtest,wikinews,qwen25,hf,20,33,79,43,79,117,3.95,1.303030303030303,3.95,3.5454545454545454,1.65,0.3939393939393939
flores200:devtest:109,flores200,devtest,wikinews,byte,byte,79,117,79,43,79,117,1.0,0.36752136752136755,1.0,1.0,1.481012658227848,0.32478632478632474
flores200:devtest:109,flores200,devtest,wikinews,char,char,79,43,79,43,79,117,1.0,1.0,1.0,2.7209302325581395,0.5443037974683544,-0.8372093023255813
flores200:devtest:110,flores200,devtest,wikinews,tiktoken_cl100k,tiktoken,26,58,94,41,94,110,3.6153846153846154,0.7068965517241379,3.6153846153846154,1.896551724137931,2.230769230769231,0.5517241379310345
flores200:devtest:110,flores200,devtest,wikinews,tiktoken_o200k,tiktoken,26,40,94,41,94,110,3.6153846153846154,1.025,3.6153846153846154,2.75,1.5384615384615385,0.3500000000000001
flores200:devtest:110,flores200,devtest,wikinews,llama3,hf,26,41,94,41,94,110,3.6153846153846154,1.0,3.6153846153846154,2.682926829268293,1.5769230769230769,0.36585365853658536
flores200:devtest:110,flores200,devtest,wikinews,qwen25,hf,27,33,94,41,94,110,3.4814814814814814,1.2424242424242424,3.4814814814814814,3.3333333333333335,1.2222222222222223,0.18181818181818188
flores200:devtest:110,flores200,devtest,wikinews,byte,byte,94,110,94,41,94,110,1.0,0.37272727272727274,1.0,1.0,1.1702127659574468,0.1454545454545455
flores200:devtest:110,flores200,devtest,wikinews,char,char,94,41,94,41,94,110,1.0,1.0,1.0,2.682926829268293,0.43617021276595747,-1.292682926829268
flores200:devtest:111,flores200,devtest,wikinews,tiktoken_cl100k,tiktoken,15,22,70,19,70,55,4.666666666666667,0.8636363636363636,4.666666666666667,2.5,1.4666666666666666,0.3181818181818181
flores200:devtest:111,flores200,devtest,wikinews,tiktoken_o200k,tiktoken,15,14,70,19,70,55,4.666666666666667,1.3571428571428572,4.666666666666667,3.9285714285714284,0.9333333333333333,-0.0714285714285714
flores200:devtest:111,flores200,devtest,wikinews,llama3,hf,15,17,70,19,70,55,4.666666666666667,1.1176470588235294,4.666666666666667,3.235294117647059,1.1333333333333333,0.11764705882352944
flores200:devtest:111,flores200,devtest,wikinews,qwen25,hf,15,11,70,19,70,55,4.666666666666667,1.7272727272727273,4.666666666666667,5.0,0.7333333333333333,-0.36363636363636376
flores200:devtest:111,flores200,devtest,wikinews,byte,byte,70,55,70,19,70,55,1.0,0.34545454545454546,1.0,1.0,0.7857142857142857,-0.2727272727272727
flores200:devtest:111,flores200,devtest,wikinews,char,char,70,19,70,19,70,55,1.0,1.0,1.0,2.8947368421052633,0.2714285714285714,-2.68421052631579
flores200:devtest:112,flores200,devtest,wikinews,tiktoken_cl100k,tiktoken,14,23,70,18,70,50,5.0,0.782608695652174,5.0,2.1739130434782608,1.6428571428571428,0.3913043478260869
flores200:devtest:112,flores200,devtest,wikinews,tiktoken_o200k,tiktoken,14,14,70,18,70,50,5.0,1.2857142857142858,5.0,3.5714285714285716,1.0,0.0
flores200:devtest:112,flores200,devtest,wikinews,llama3,hf,14,16,70,18,70,50,5.0,1.125,5.0,3.125,1.1428571428571428,0.125
flores200:devtest:112,flores200,devtest,wikinews,qwen25,hf,14,11,70,18,70,50,5.0,1.6363636363636365,5.0,4.545454545454546,0.7857142857142857,-0.2727272727272727
